Id,SalePrice
1461,135443.40964882227
1462,208872.91193191032
1463,136514.88173564887
1464,209310.21815217205
1465,208772.36966843164
1466,136631.81039006117
1467,135945.32241279614
1468,136431.20157971175
1469,208877.8875958512
1470,135413.15764591965
1471,208799.3071791315
1472,135597.78089741478
1473,135790.64746233728
1474,209037.2927280058
1475,135438.2105539961
1476,262087.43517377443
1477,209119.60770804458
1478,261139.25765505992
1479,261341.86597427767
1480,262581.4191275274
1481,210387.04753846783
1482,208893.21961795705
1483,208852.53294683382
1484,208530.84309751148
1485,208984.40052226587
1486,209441.21140221236
1487,210704.21145388178
1488,209215.61433461643
1489,208740.80534496479
1490,209050.6221837449
1491,209367.0402351109
1492,135602.4840704219
1493,136299.67895310436
1494,210443.1701085462
1495,210320.0007020461
1496,209094.93682964655
1497,209464.09119784387
1498,208566.67268932407
1499,208583.1068477406
1500,208620.8034840591
1501,209111.3415092731
1502,208401.92010567358
1503,209003.84984670937
1504,209661.47559198923
1505,209048.98118557973
1506,136867.9086419331
1507,210804.83457191172
1508,136929.66589432926
1509,136541.75524781932
1510,135914.91498052684
1511,135913.32932213848
1512,209105.7379805455
1513,136731.86537801873
1514,136935.01336490765
1515,137760.24978029268
1516,136492.56543769882
1517,208495.69419485892
1518,136468.85090529593
1519,209104.68653849966
1520,135842.25591008528
1521,135895.715256499
1522,136460.0787553416
1523,136102.5291758105
1524,130204.31998703763
1525,135707.37383276562
1526,135652.55212463328
1527,135627.27023342584
1528,135949.20894574453
1529,135828.7412834234
1530,136188.5380954881
1531,136886.11901409752
1532,135484.41573134012
1533,208907.0854314296
1534,130469.92786035452
1535,209325.26495196062
1536,135985.4093487366
1537,135327.40918717138
1538,209153.1680352545
1539,210295.38014049677
1540,132134.19202915923
1541,136343.38972181754
1542,136531.00471596734
1543,210044.97685377288
1544,207881.2917471171
1545,135815.47880444117
1546,135910.58443126432
1547,209013.63306943624
1548,136239.96154221974
1549,135670.31567956883
1550,136357.41161643103
1551,135674.10973660072
1552,136982.20646536292
1553,209155.57531011346
1554,136065.08187600214
1555,136611.19387218927
1556,135970.85912649537
1557,136206.98435820968
1558,135487.83371363184
1559,136886.33953664504
1560,136666.27235935553
1561,136862.4132011828
1562,208133.0047687305
1563,135374.1199189689
1564,136137.9639724181
1565,136260.82952571462
1566,136338.15618335988
1567,135218.47376695037
1568,209844.98159511824
1569,131080.78663221456
1570,208392.56728932785
1571,135863.7250939599
1572,135882.29127268883
1573,209225.16477475106
1574,136130.76125858826
1575,209023.49456885096
1576,209563.84269162323
1577,208642.90920316827
1578,136253.72324001958
1579,135634.4869152245
1580,136593.07176367033
1581,135680.18685685657
1582,135432.9110517153
1583,209886.13281608326
1584,210036.83648336696
1585,208056.1330916463
1586,135068.319910022
1587,135611.30574314165
1588,135865.7212994027
1589,130347.0844574697
1590,135783.61458723238
1591,135556.28180134948
1592,130562.57267485256
1593,135364.65173521097
1594,138083.6466156022
1595,136614.68005887495
1596,137269.996192812
1597,137340.50295191887
1598,209298.75813537184
1599,208399.92820236928
1600,208650.78617288347
1601,134918.5196818366
1602,135777.73776909598
1603,135498.83918589877
1604,209366.9862177342
1605,209732.49810691373
1606,208719.847492211
1607,137125.16182663606
1608,208851.78790514893
1609,208585.4278209215
1610,136300.3674032034
1611,135953.14487820154
1612,208962.12205790824
1613,136087.3631071481
1614,135618.61650841875
1615,135764.33755674103
1616,135737.9788631585
1617,135702.7035049772
1618,135415.3498313299
1619,208010.85488436144
1620,137840.3485046256
1621,135974.76690847933
1622,136384.59371602046
1623,209585.1378119508
1624,209541.59059226498
1625,135454.5901801773
1626,136249.56140523643
1627,136637.1417815217
1628,210421.79260811972
1629,136529.7969030122
1630,210916.41057423048
1631,136333.18531522754
1632,209517.3470592199
1633,136257.6046488512
1634,136511.48071767035
1635,209136.41101412082
1636,208564.3265114129
1637,137061.3731604796
1638,209940.98229886332
1639,136573.1211236528
1640,211016.3578696199
1641,136618.63864387124
1642,261421.78939245534
1643,209735.38273098494
1644,209697.312468462
1645,136514.96886933624
1646,135932.80826237972
1647,135913.18066357286
1648,135866.64331642975
1649,135683.13621554227
1650,135481.88961432682
1651,135397.56792218596
1652,135562.8765129613
1653,135562.22459253276
1654,136382.94495389095
1655,135656.72960651183
1656,136262.28542170709
1657,136531.71174950706
1658,136392.46604271187
1659,135399.77889230565
1660,135809.3895114647
1661,262737.4426183073
1662,262647.0862035417
1663,261643.2869532119
1664,262617.39246663806
1665,261202.2239429938
1666,209676.45020858225
1667,262335.4696096528
1668,261303.227603219
1669,260987.12764593313
1670,261314.6966453204
1671,209514.3334989233
1672,262285.27016922703
1673,210587.77977953
1674,209280.54962062568
1675,208844.6506131016
1676,208747.80236955598
1677,208901.5332067936
1678,262353.69521945063
1679,261943.75628859072
1680,261448.99089935859
1681,260882.34649308922
1682,209454.5816610237
1683,209007.42162576425
1684,209035.15029672583
1685,209127.6456511666
1686,208595.16554125937
1687,208935.61035734386
1688,209258.93611766523
1689,209200.50527206506
1690,209089.680273562
1691,208830.65198236628
1692,209974.38045167073
1693,208846.97935609243
1694,136427.4733723803
1695,136285.58214991004
1696,210384.44787324412
1697,136258.58021425156
1698,211189.34737390123
1699,210074.2147938244
1700,210007.62918900754
1701,210337.6896170756
1702,209393.11838548857
1703,209325.21811779705
1704,209402.73085134843
1705,208980.61032667573
1706,262373.4399045066
1707,208990.92930031545
1708,208897.52230766832
1709,209154.08311294144
1710,208990.8176325535
1711,209606.63808407847
1712,209668.40267608382
1713,261150.3333876258
1714,209240.5888342362
1715,209369.7769621376
1716,208643.60489182966
1717,208541.86738777248
1718,208557.70327606687
1719,209646.98204361481
1720,209079.61898310648
1721,208491.8570649615
1722,208463.59175666512
1723,208525.76027909573
1724,208967.22200957796
1725,210065.46222229907
1726,209496.50955838047
1727,208821.3606102276
1728,209190.40533043642
1729,136162.84326216578
1730,136971.46070131403
1731,135605.4208724882
1732,135406.73661993563
1733,135438.1043610746
1734,135681.48223432104
1735,208156.2391433279
1736,135501.38530925926
1737,209980.05454506556
1738,209469.86896525984
1739,211603.17043423574
1740,209524.90512724261
1741,208751.95188447434
1742,209109.87817831888
1743,209044.37976950227
1744,261235.08095422626
1745,209453.0976288948
1746,137809.79933821355
1747,210011.1930170478
1748,210905.00477915347
1749,136064.75220290734
1750,135960.87056724026
1751,210351.12510814896
1752,135429.65866699995
1753,136439.71902312577
1754,137207.9630952899
1755,136077.25642228758
1756,135461.35465975342
1757,135455.46416122507
1758,136161.3956541538
1759,136701.87920309088
1760,208757.83009915054
1761,136007.92314991078
1762,137325.36200602836
1763,209327.9134651938
1764,135580.35809834138
1765,136672.26707607557
1766,136295.27033845108
1767,209289.94492645585
1768,135823.95978081127
1769,136095.2545919782
1770,208343.3271484464
