Id,SalePrice
1461,109358.60240435734
1462,165060.3796914501
1463,190586.59417021324
1464,203060.100678033
1465,205169.5722425205
1466,189138.18028280963
1467,199946.34353635812
1468,184498.82974917008
1469,177092.10484888978
1470,137202.10853377552
1471,212306.17568523364
1472,109006.52461866714
1473,108067.6704680759
1474,165114.1820818159
1475,117294.9469917427
1476,321217.3690751017
1477,233226.49874348726
1478,266284.52339530445
1479,250809.350515165
1480,354271.0030257938
1481,302416.85659410106
1482,202537.76985868337
1483,196024.60596920035
1484,190537.42125578187
1485,208005.8480273354
1486,219684.12049282526
1487,298223.0765728267
1488,236431.38194016225
1489,195552.76050927592
1490,218737.41258847908
1491,213538.13804827948
1492,91244.5637271789
1493,176628.96305468582
1494,278471.13706610457
1495,299062.6164929053
1496,234746.7764222128
1497,209645.46303432164
1498,175297.08666766595
1499,178771.9990871415
1500,162599.08481895714
1501,176432.38936183203
1502,179793.90243939016
1503,255936.28360326224
1504,241584.06910092008
1505,214624.37479817946
1506,196281.35150085567
1507,246145.82779998894
1508,199273.41824099116
1509,178471.66710105594
1510,151698.64017945278
1511,166939.26103200027
1512,175442.82638566816
1513,164256.19604408098
1514,176861.73139369578
1515,222680.30840012632
1516,165260.91543308253
1517,160789.18679865965
1518,143178.43081195038
1519,231758.04121445297
1520,136721.9375164218
1521,137900.0218146085
1522,169466.10443728734
1523,109018.3250977465
1524,119763.80246527126
1525,126377.8490678739
1526,113249.55672019892
1527,107159.91301098585
1528,153075.06708550896
1529,137275.5003663341
1530,182753.42748028025
1531,130736.39766117718
1532,95273.11865794365
1533,155861.73491428478
1534,124966.53583074786
1535,156653.9159159668
1536,116004.62090614691
1537,43103.954231691314
1538,198715.81358127712
1539,245202.84285867566
1540,124979.42503024798
1541,160306.13490172202
1542,150036.58506035464
1543,199728.75549343464
1544,88750.94117134952
1545,132738.7592869322
1546,135736.38801023553
1547,133706.28491915655
1548,146292.78873423644
1549,144515.11502310206
1550,143601.9516677319
1551,104127.64024470336
1552,144035.559699263
1553,166999.86673003793
1554,142792.67596257592
1555,155662.04129025986
1556,90877.88725978488
1557,96968.5557623961
1558,109524.01868908716
1559,86708.10932189756
1560,166846.82179659887
1561,89316.2963069811
1562,119370.34056966659
1563,93188.57207049325
1564,170967.613853963
1565,150368.2690605583
1566,226289.92281643153
1567,70082.26401013299
1568,222023.22590683386
1569,111470.44392900282
1570,137971.20388310467
1571,100200.35744016743
1572,155025.23916492166
1573,246006.79969418215
1574,113599.50545495594
1575,225616.59145321944
1576,233701.17978084125
1577,189821.57636984662
1578,162518.53684601412
1579,136954.88932048506
1580,191684.8200364119
1581,154508.9215925148
1582,114744.00366169141
1583,284554.1214637364
1584,241322.62199369512
1585,175075.60999684056
1586,54812.822505523654
1587,102946.2589098486
1588,133306.87676266753
1589,109719.74647091157
1590,122229.50712990327
1591,78122.29925692189
1592,110686.59999817776
1593,109326.89958025585
1594,155297.81685403464
1595,100381.56305152457
1596,202955.67324089268
1597,171607.14651424272
1598,184020.40841366464
1599,213767.09637711986
1600,188204.80123658627
1601,45941.100111186155
1602,121969.9407644502
1603,72251.03419746796
1604,261682.28679529796
1605,248827.79990347874
1606,166764.46624953437
1607,160178.75071136394
1608,231348.14437118327
1609,186365.13635697353
1610,163981.57911104892
1611,133546.86847715903
1612,159080.9871972601
1613,138592.42322557527
1614,130033.1552663297
1615,91448.17643986712
1616,67301.57478366923
1617,91208.0485279022
1618,114795.85392199858
1619,135068.16874052843
1620,171137.64371730344
1621,136749.1609946447
1622,152692.3893664777
1623,245872.35575953955
1624,228327.41373802998
1625,119877.16239682958
1626,177714.81822821827
1627,202918.78489296391
1628,304317.93070339283
1629,187792.45107753624
1630,306145.77527368406
1631,196680.0834878748
1632,238208.99499166998
1633,200011.78455198338
1634,209879.84890050706
1635,197102.60293215813
1636,147398.26046274704
1637,183053.42084860572
1638,209083.37712100326
1639,181970.722183936
1640,257346.38040757025
1641,201180.74432265453
1642,230754.85867150707
1643,244398.91618973852
