Id,SalePrice
1461,99852.69200766717
1462,158596.68542751117
1463,176449.46189046078
1464,196381.3050229095
1465,194222.2825886195
1466,179129.62009575538
1467,191353.96650656976
1468,179942.01088569843
1469,173386.07126863874
1470,125257.33844684224
1471,199793.59763471936
1472,101177.16832055312
1473,101669.21434294437
1474,155776.1053652973
1475,110906.11506953894
1476,299534.37558728195
1477,216576.77986885898
1478,245370.8556160081
1479,233245.668240445
1480,327717.3913036373
1481,286718.54407100374
1482,191305.4546581851
1483,188992.18665342752
1484,180796.56853430916
1485,206159.30907158
1486,209210.70810014618
1487,276029.4870172566
1488,219586.64939546757
1489,193230.94077499374
1490,209853.49348879783
1491,206780.50183348605
1492,74710.02637831963
1493,163577.06870436866
1494,260239.55005750354
1495,282695.489338342
1496,221817.0754727621
1497,201606.54742440794
1498,167776.57813115112
1499,175032.11228431296
1500,159343.58025602723
1501,172812.95842356028
1502,173128.89217661772
1503,244774.98440372135
1504,233394.9613668305
1505,204832.4719780228
1506,181405.55509572427
1507,236877.53002891297
1508,184398.75231748493
1509,165005.11495782662
1510,140374.29221593007
1511,152191.0994871693
1512,166950.5223190606
1513,144737.64814640195
1514,177830.39049982248
1515,197038.19266016787
1516,150817.16893157983
1517,150926.03732666824
1518,124659.47073775719
1519,223950.816157057
1520,128023.53658812505
1521,122539.5194148882
1522,157830.65199192055
1523,95243.0690313401
1524,112500.07528605449
1525,121840.34201629061
1526,106114.04961492808
1527,98083.936523484
1528,142345.61788363068
1529,125421.06030829549
1530,166769.34971740245
1531,116673.68979830021
1532,84508.73982466239
1533,153525.19042126017
1534,108307.24239921133
1535,145390.66439062063
1536,103115.11513407405
1537,31428.5983546146
1538,179217.28687595544
1539,223162.6963849195
1540,104100.01373552039
1541,147020.8755910108
1542,138521.41984864938
1543,182228.8054270567
1544,81522.33369372285
1545,122304.88368171887
1546,127075.52575508009
1547,123776.04079683
1548,133919.78404673873
1549,127675.90688045132
1550,124929.99124556448
1551,91046.80787652794
1552,124115.57258500937
1553,156446.67170005746
1554,129988.88182196199
1555,142255.89198585117
