Id,SalePrice
1461,100610.7601019115
1462,167300.56698612164
1463,190404.37964232083
1464,202944.2959501668
1465,205171.59410650094
1466,189374.70320312592
1467,199427.83672139587
1468,184441.38238134305
1469,177196.51496704615
1470,137431.82099833403
1471,212011.34339583776
1472,109262.77744117807
1473,108053.8010039242
1474,165155.97250336842
1475,117589.46467551455
1476,321964.0552386067
1477,233504.13370729936
1478,258976.10945422802
1479,252653.07034054486
1480,364891.39010594046
1481,302726.1602953535
1482,202409.4976181599
1483,195816.9533952873
1484,190184.94397247914
1485,207481.0705206633
1486,220057.74865919797
1487,300676.8536619641
1488,236818.4387843075
1489,196792.38642579594
1490,218282.34368213755
1491,213778.33756234212
1492,83056.84911675828
1493,169122.92224038913
1494,279379.24559868535
1495,299320.1627180037
1496,233961.18728086748
1497,209243.1595667056
1498,174939.2477143678
1499,178310.23300544682
1500,162140.86487726346
1501,175951.9923249596
1502,179357.735758595
1503,255343.0299834432
1504,242007.7246876933
1505,214600.0330712762
1506,198687.4803108926
1507,245996.76494960368
1508,199593.58409018774
1509,179556.93893931014
1510,154053.512835121
1511,168842.7562404595
1512,176029.90966723167
1513,165199.92672800706
1514,177047.59158821625
1515,223430.05161941546
1516,156948.83183230527
1517,160439.86523237178
1518,134478.0880815548
1519,231165.23982342752
1520,138972.41883409533
1521,140247.53317788386
1522,170669.44687627058
1523,109858.7159651781
1524,121047.80093406519
1525,126953.35877648057
1526,113538.80285663616
1527,107690.37070622014
1528,144062.25177973008
1529,138264.91490804165
1530,193599.69549015188
1531,134120.9152948723
1532,87038.50809946716
1533,166948.65181253344
1534,125687.4286884265
1535,147408.60717132033
1536,107800.16516952522
1537,43131.406000997464
1538,200824.88122683496
1539,247698.8110436129
1540,126466.93481422872
1541,161360.86486157344
1542,131068.74834066615
1543,200897.42371555246
1544,80282.27471918127
1545,134232.63411496003
1546,137133.41912491113
1547,125319.10998122083
1548,147721.23648248333
1549,145541.6552801588
1550,145089.597246042
1551,96104.37207302706
1552,145913.01417405778
1553,168430.32370953227
1554,144260.9289775733
1555,146918.68977400137
1556,92149.47747011024
1557,97694.01391289047
1558,119268.72935178515
1559,89704.35285479948
1560,158839.08838948078
1561,88915.14640484485
1562,120983.6939626022
1563,95515.26397879123
1564,170704.94658373762
1565,151196.41390729052
1566,236718.98115617072
1567,61427.378063858545
1568,230909.87262751104
1569,111727.085852557
1570,138949.63311260485
1571,100617.19191492087
1572,155223.1795272021
1573,244970.51679746818
1574,114025.82548591749
1575,233996.87310616823
1576,234048.38065530223
1577,189682.03852888616
1578,164394.57929127244
1579,135764.07627104913
1580,192141.20137766897
1581,154691.67093810037
1582,115220.43708989887
1583,285929.0201881647
1584,242018.8848271635
1585,174365.6587995098
1586,53324.84512399498
1587,104104.57837824237
1588,133882.4734926915
1589,110642.77994312703
1590,122336.91273257557
1591,80476.27591240969
1592,101673.30260689223
1593,110480.2994588555
1594,160267.92162553786
1595,92008.20690457565
1596,204324.2736298577
1597,172115.7843779711
1598,183924.5672371772
1599,221966.3489691942
1600,196733.35824679016
1601,46161.54446735495
1602,123175.2435692698
1603,75528.39209802148
1604,261257.98134886503
1605,249428.5666000943
1606,167069.087001029
1607,160729.81789703688
1608,231321.32868569734
1609,186348.26497672626
1610,163689.71873375162
1611,135902.84988009813
1612,158794.5752738184
1613,138539.83174299082
1614,137998.7731143609
1615,91548.58022100889
1616,67163.89318289516
1617,91288.31472354232
1618,114939.09175795173
1619,135308.31497109364
1620,170693.20673402253
1621,136798.94084887352
1622,161270.25366360325
1623,256012.7675172743
1624,228648.65369014427
1625,120932.73904400296
1626,179813.97493062235
1627,202698.23288438277
1628,304492.83010892244
1629,187741.34488252905
1630,305329.21321755624
1631,196628.36890127798
1632,237970.50542943578
1633,199798.55099635795
1634,210148.58985488492
1635,197064.75833909743
1636,147517.25366237646
1637,183518.89709911912
1638,200706.94140292722
1639,182549.26165081572
1640,258321.605554078
1641,201364.379898671
1642,230888.20668735195
1643,235417.34415680822
1644,239701.66116064548
1645,176744.01257063152
1646,171035.68551882324
1647,169413.84672798272
1648,140647.67303366892
1649,131509.71623683342
1650,121033.74293568562
1651,112316.53627444837
1652,107876.58339411464
1653,106199.94499458022
1654,157317.97379480145
1655,156501.0244058384
1656,154992.09847065626
1657,159438.1793535298
1658,197456.7051959386
1659,122020.01606288897
1660,187173.63199227964
1661,351604.1113501517
1662,326397.22402359114
1663,306347.7099097651
1664,386200.80538495723
1665,274894.88357991364
1666,292833.1923093804
1667,309887.16259922646
1668,299579.858064749
1669,290534.5186773076
1670,313352.8900550166
1671,244784.91464239353
1672,352792.97455839533
1673,290021.7092410882
1674,240120.08941275178
1675,195718.2013270862
1676,189424.08816267017
1677,211712.18665077735
1678,377184.94873026025
1679,312685.2505574144
1680,287817.938142418
1681,242121.1470901649
1682,264551.809039673
1683,196870.57401109938
1684,203163.13853728797
1685,206233.6461489757
1686,190438.2508923854
1687,199267.015794359
1688,214077.04501659202
1689,216098.5229521832
1690,229619.5998070406
1691,211974.5810515346
1692,285229.8577651891
1693,187639.06397676122
1694,194910.6970207116
1695,167488.76351610135
1696,277342.3178665129
1697,175035.8990268424
1698,318930.0456088127
1699,284827.4377729007
1700,252206.24120792164
1701,269122.6323841851
1702,233070.23754730265
1703,244500.9561562079
1704,261794.62997983553
1705,228160.1595016112
1706,364948.1941817957
1707,209167.9646921894
1708,197712.78085669028
1709,246488.7947094144
1710,210349.34458689048
1711,276078.85317699687
1712,242505.26972548847
1713,255869.76596960664
1714,225317.4126673947
1715,220102.1699079434
1716,181985.8359071579
1717,180400.71989377734
1718,116695.80329347611
1719,219364.92685341398
1720,232634.99597494595
1721,159143.0663521745
1722,93321.05300213366
1723,140626.84443499337
1724,218539.05217918946
1725,239824.67254489148
1726,209223.6376713735
1727,178922.6740885403
1728,199772.8214066195
1729,178548.77957668874
1730,183641.5777062538
1731,118377.25197742881
1732,112582.04030763224
1733,118869.50800622326
1734,118297.9598226757
1735,158843.91871016994
1736,95867.95848993315
1737,312952.0505093332
1738,235464.76267404202
1739,301796.7540085044
1740,211352.47817996916
1741,209929.5243477091
1742,179203.7270006334
1743,190833.91258046732
1744,297318.4115724861
1745,215665.69818053916
1746,239411.36998926068
1747,212167.80473832187
1748,229953.0270784811
1749,145619.59645859362
1750,132457.12595571304
1751,243578.05545474947
1752,119040.85624552234
1753,152627.14931101917
1754,220586.97216502557
1755,167592.29896432077
1756,125896.70641367705
1757,117059.79535134224
1758,175549.0979539934
1759,163797.93325268207
1760,155962.1304669988
1761,145945.51595882262
1762,209686.33644497514
1763,193513.70248338088
1764,112880.60535939378
1765,194611.54276869484
1766,194078.85434286078
1767,220137.43109844887
1768,159166.4514409707
1769,168694.64411318104
1770,188663.2647651348
1771,131668.72912852885
1772,132575.93448063507
1773,111291.48955312408
1774,139603.27487829083
1775,140879.3623478837
1776,125060.32791845787
1777,105269.15100015952
1778,175765.54141538762
1779,134235.63182216175
1780,191458.98892579388
1781,138586.31465134208
