Id,SalePrice
1461,119893.70397764156
1462,155802.87278304086
1463,173785.49672836528
1464,179809.1524762578
1465,180029.42934821235
1466,173892.66665003597
1467,182066.90508178915
1468,165559.3696972802
1469,176202.3174762389
1470,127994.24700046699
1471,186695.5156401766
1472,104523.77960410241
1473,109633.88677696862
1474,156678.73348938726
1475,113703.8040642292
1476,411786.81185729185
1477,253719.5396846638
1478,293643.79189858946
1479,262752.2420005532
1480,405110.091067658
1481,289325.49079694925
1482,209463.17089214156
1483,185177.42589840048
1484,164013.64121519736
1485,187358.66486388375
1486,197703.07433010094
1487,316895.24009460915
1488,233468.76798095167
1489,213530.08894171607
1490,188328.35798613116
1491,198846.39421069837
1492,87106.43157005879
1493,170666.9759659565
1494,280988.8427069273
1495,294640.3854835423
1496,226565.4699208082
1497,193685.88336110275
1498,160898.80779254134
1499,163133.98150710767
1500,147348.88032625732
1501,157712.79802253318
1502,154414.65554754995
1503,296868.76694172353
1504,220186.21163328088
1505,198360.0680646552
1506,190390.7312008821
1507,254394.88894967298
1508,187590.23842475007
1509,165054.9508813182
1510,158471.74797118874
1511,158107.67484428477
1512,172429.02798042382
1513,153629.55190524907
1514,190232.47271863994
1515,205408.89227458948
1516,156134.29596990458
1517,140812.1643007473
1518,131218.0258161072
1519,220905.43759201778
1520,133260.51983968625
1521,132607.80155202883
1522,169403.83523255106
1523,107928.81261675074
1524,117574.28881600349
1525,129005.35819608248
1526,127371.56326123202
1527,109059.5096884747
1528,138096.7277798789
1529,143873.4099645013
1530,159509.99091598502
1531,116888.40599338402
1532,109549.13280351079
1533,151953.90262060388
1534,108187.11036616442
1535,149755.6125382446
1536,115644.6297158218
1537,68429.63837710921
1538,182501.87318812686
1539,233263.25835419164
1540,87544.5108426116
1541,154855.764566327
1542,146709.44569577367
1543,199069.612125961
1544,94191.78023009768
1545,119817.48292980423
1546,128927.41282088071
1547,138942.31692727556
1548,145589.88952840285
1549,126005.86480126291
1550,148542.54904734617
1551,101691.96896736679
1552,124386.98315263038
1553,172105.85748725678
1554,127696.2612639221
1555,154678.06261368128
1556,82993.70105834465
1557,130572.92197105956
1558,111218.62569530733
1559,88700.51330960648
1560,151228.98377059438
1561,139940.58997775934
1562,120162.75990318481
1563,107247.48085219991
1564,145538.71013930326
1565,146873.85654916865
1566,179005.98715365835
1567,60935.18641110735
1568,192823.58907601587
1569,123555.5200856417
1570,128823.84060781686
1571,104906.53186350042
1572,140757.65535446056
1573,279641.4426452376
